"","Geneid","gene_symbol","CO_4hr_APAP_24hr_1.nTPM","CO_4hr_APAP_24hr_2.nTPM","CO_24hr_3.nTPM","CO_24hr_2.nTPM","CO_24hr_1.nTPM","Control_24hr_3.nTPM","Control_24hr_2.nTPM","Control_24hr_1.nTPM","CO_4hr_APAP_4hr_3.nTPM","CO_4hr_APAP_4hr_2.nTPM","CO_4hr_APAP_4hr_1.nTPM","CO_8hr_APAP_8hr_3.nTPM","CO_8hr_APAP_8hr_2.nTPM","CO_8hr_APAP_8hr_1.nTPM","CO_4hr_3.nTPM","CO_4hr_2.nTPM","CO_4hr_1.nTPM","APAP_4hr_3.nTPM","APAP_4hr_2.nTPM","APAP_4hr_1.nTPM","Control_3.nTPM","Control_2.nTPM","Control_1.nTPM","groupTest_CO_4hr_APAP_24hr_vs_Control.padj","groupTest_CO_4hr_APAP_24hr_vs_Control.significance","groupTest_CO_24hr_vs_Control.padj","groupTest_CO_24hr_vs_Control.significance","groupTest_Control_24hr_vs_Control.padj","groupTest_Control_24hr_vs_Control.significance","groupTest_CO_4hr_APAP_4hr_vs_Control.padj","groupTest_CO_4hr_APAP_4hr_vs_Control.significance","groupTest_CO_8hr_APAP_8hr_vs_Control.padj","groupTest_CO_8hr_APAP_8hr_vs_Control.significance","groupTest_CO_4hr_vs_Control.padj","groupTest_CO_4hr_vs_Control.significance","groupTest_APAP_4hr_vs_Control.padj","groupTest_APAP_4hr_vs_Control.significance","interactionTest_co_time_4hr_vs_0hr.padj","interactionTest_co_time_4hr_vs_0hr.significance","interactionTest_apap_time_4hr_vs_0hr.padj","interactionTest_apap_time_4hr_vs_0hr.significance","interactionTest_co_time4hr.apap_time4hr.padj","interactionTest_co_time4hr.apap_time4hr.significance"
"5904","ENSG00000127337.7","YEATS4",0,0,21.8517406686465,34.1020524239528,3.93766963601766,26.7913786924102,38.0947554254187,11.1238245425794,33.5107157859675,30.031142453178,45.5702058230112,45.1024542291275,36.3539455059862,36.7693409036506,25.6154172205241,6.32105475229836,58.2463389589478,41.0626604744493,22.533443993889,25.220602677134,43.9747923752371,50.8992564337065,66.4403607794609,0.0249802136169759,"downregulated",0.222853256679006,"not significant",0.328670562524912,"not significant",0.86060689601104,"not significant",0.896355823577705,"not significant",0.977373690883578,"not significant",0.919236497967102,"not significant",0.853499074229027,"not significant",0.731037950355472,"not significant",0.878220600781225,"not significant"
"14114","ENSG00000176731.12","RBIS",133.904482413551,258.643239167571,99.2735630631827,125.805666822373,114.395654006371,90.5995808684864,86.2191052158388,119.6907572646,91.2031258264263,98.182046897033,67.7807571198814,83.1935899206395,73.5386894225321,67.587276241086,97.9975882067873,154.731037575481,108.348593491195,91.614405708127,114.439527836835,94.6639775403303,91.2037787776812,90.5174659989269,96.9506669756676,0.0250499000571874,"upregulated",0.646551047413639,"not significant",0.99896436427298,"not significant",0.969586091885982,"not significant",0.774665104479584,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.937331346168402,"not significant",0.999537080780849,"not significant",0.947007789394559,"not significant"
"6327","ENSG00000130749.10","ZC3H4",41.4655453288081,12.7684150442979,5.93258139230532,10.7133468104272,3.84857048586196,0.935184284488913,3.53069379124593,8.15409114687206,6.26149895272078,5.36231452699246,9.49730199495292,13.382006518042,10.3040917722941,22.0864945268761,19.8200142089133,12.3560516792445,6.75421420485949,9.5907308873554,7.48801420012458,7.59561688582595,6.07322667453235,7.08211500937547,8.45070410499286,0.0250499000571874,"upregulated",0.988274257248147,"not significant",0.445152021356889,"not significant",0.998475767667298,"not significant",0.413802811297993,"not significant",0.948365870452158,"not significant",0.999546838479163,"not significant",0.768915983491629,"not significant",0.999537080780849,"not significant",0.897178019544451,"not significant"
"13","ENSG00000001497.18","LAS1L",4.94079807884527,0,31.8101665635131,46.8065162784724,29.2340750952176,40.6723989285155,33.8470141936096,29.1478509835526,23.2434027393572,42.3719988928906,39.8026644983066,24.6213208459123,42.5488185941287,37.1337446495134,39.1535043258724,24.8446693770144,38.8025521368372,45.6231675768098,68.4917044126851,47.6432203518369,60.9536871757707,53.7191769300458,44.1197721405126,0.0251275800559598,"downregulated",0.409590317227814,"not significant",0.224491931129964,"not significant",0.532906974805886,"not significant",0.420468774448264,"not significant",0.745362297264547,"not significant",0.999546838479163,"not significant",0.547714288912103,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"8365","ENSG00000143368.10","SF3B4",65.9903743406394,10.1601520229433,191.188578168877,241.53832486177,91.8721573626297,184.79721975015,278.392211916979,116.791512237595,272.117532156838,167.308563633689,153.750832729353,173.819508733558,163.98454859379,105.001890087833,172.930795048965,144.407852853106,150.677938658654,118.583137583568,165.608554227523,102.634390157068,131.348151153685,133.325759912535,167.22620048588,0.0251275800559598,"downregulated",0.68437755092849,"not significant",0.682196737726669,"not significant",0.698536936111078,"not significant",0.998604087990458,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.994680701572931,"not significant",0.975337069030048,"not significant",0.875176048195658,"not significant"
"14067","ENSG00000176454.15","LPCAT4",0,0,30.2997346361556,27.0206166616183,0,10.614017662107,30.9648442841573,43.1881845612496,1.36665084620941,24.0238469473548,26.947771896072,32.3864191708956,3.02451393281211,3.7176237959455,24.6656025455522,18.6252141009697,32.8534248977514,18.421018532635,22.4963913100007,19.11206678193,53.9060275753132,46.0712066157133,37.8602226694818,0.0252199756214385,"downregulated",0.458440991388265,"not significant",0.722236155933121,"not significant",0.573783573649312,"not significant",0.280834602548969,"not significant",0.999863879244581,"not significant",0.919236497967102,"not significant",0.780297147163984,"not significant",0.290502616058517,"not significant",0.973814739827944,"not significant"
"30204","ENSG00000231878.1",NA,67.3869960198064,622.510901723191,1099.10016248524,1117.1805308966,1688.69774961786,866.284953434067,1001.51466480225,1020.36370568071,1150.64408746131,784.30233665035,1117.66142059379,796.343403518621,571.657137380322,1026.61422426301,1008.68611298783,1007.14845297855,893.800021937172,780.509254304167,896.569969145425,866.400784916737,903.466004057105,1183.21975737793,981.22329076564,0.0253098555396127,"downregulated",0.484688411956411,"not significant",0.825147330089424,"not significant",0.998976206766536,"not significant",0.662822212693452,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.988650084995878,"not significant",0.795768634243009,"not significant",0.915733821662513,"not significant"
"2937","ENSG00000104549.12","SQLE",125.789059236972,31.6914640877261,12.2706557215258,55.3973816973519,21.8905263839352,19.3428857226107,21.9081332925492,28.1091929939591,56.7850328877009,25.6847548844559,27.7721928753608,28.4927541237039,69.8167119114626,37.5526496040181,16.182130154885,17.5701910799997,17.4626001096178,42.7258242825351,29.6090971483337,35.5707067121241,31.8870354373096,13.9337428562137,26.6784969731023,0.0253763116643737,"upregulated",0.786795321982323,"not significant",0.936556601107365,"not significant",0.765690343988873,"not significant",0.484820178367841,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.928367015364341,"not significant",0.887851619908734,"not significant",0.989256453645953,"not significant"
"11850","ENSG00000166454.10","ATMIN",0,0,4.85836993740131,16.4502806506717,11.8189144282536,28.7193987316217,18.7283325763668,4.45175421120792,5.91661206207638,9.2449709299158,16.4268850685506,9.66964322107083,13.8214053909044,13.6037932200291,16.9075080938392,10.6721123957005,13.3342148002976,8.30726235693111,10.8214602424377,16.5776327274009,17.2161297811836,8.31062842218124,13.2036553924536,0.0253836662949171,"downregulated",0.890131770216307,"not significant",0.821961805442288,"not significant",0.950901322891947,"not significant",0.994273669255698,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"6793","ENSG00000133858.17","ZFC3H1",0,0,5.28241299805306,2.40889919095086,3.89408494114014,10.3456019433492,10.9122076486805,6.16039132791577,8.1874793415352,7.08200679875135,12.4593696379279,0.637189012272654,4.31418676013851,4.24227461758968,6.61443770463212,1.87532675909866,5.8577929325036,9.07711636866688,9.44842835707393,13.456779413692,11.3447088787371,8.8087772985399,9.54071957264832,0.0253999919253407,"downregulated",0.162237644391572,"not significant",0.92187285100135,"not significant",0.990258220109354,"not significant",0.0451637629148379,"downregulated",0.753626150622392,"not significant",0.999546838479163,"not significant",0.483275615886967,"not significant",0.999537080780849,"not significant",0.900358009190059,"not significant"
"3182","ENSG00000105723.13","GSK3A",55.9735798582367,35.797533598078,20.3287181755703,12.0514587972434,11.9887264171653,18.9358219510649,16.4977575757787,11.0070582301903,14.2538495331704,18.9021300842123,16.3228442764204,5.51732336805712,10.51499160127,11.0782711421485,17.0601666288062,13.231102309229,21.0401307608782,14.4784645419899,20.9247937679967,9.15197125662473,21.8293599596186,9.95461462051625,14.8943434305925,0.0254625838506274,"upregulated",0.984400755446154,"not significant",0.977402235907092,"not significant",0.978801273796269,"not significant",0.546768420538438,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.995595501444432,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"14202","ENSG00000177106.17","EPS8L2",0,0,5.41513335704778,10.8654597088417,5.26933918900075,31.2992608498114,34.5712296533243,29.7715197118782,13.189297542541,36.0655176312196,25.7078733889923,25.8666548155926,26.5944506434935,28.7024862462598,32.3738782177372,15.507716941337,15.4127555202273,28.2828450488401,30.5560196974369,32.1801259757456,18.1940885704708,23.6502550479796,20.7049850720695,0.0255607102066914,"downregulated",0.0602364329018704,"not significant",0.559493632345434,"not significant",0.899541309609523,"not significant",0.874093514360485,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.927366920864335,"not significant",0.998529711206311,"not significant"
"9740","ENSG00000154277.13","UCHL1",421.991574046911,631.792555270735,209.232029308176,169.182749245383,177.262617247805,185.423189870477,170.646899425255,97.2910474217648,339.742139669075,408.546069016892,418.907545302248,374.999383872677,426.438322626311,324.15322138512,345.939831280266,262.197838610278,278.08052366994,306.016067198781,294.463261574847,274.598540505164,274.605575102795,311.876676664986,337.14090315446,0.02590420175049,"upregulated",0.0356323389225366,"downregulated",2.61014967523903e-05,"downregulated",0.529663074719602,"not significant",0.747198467633013,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.990316155138001,"not significant",0.985983764388488,"not significant",0.68894248572012,"not significant"
"11736","ENSG00000166068.13","SPRED1",23.3583535034267,21.5780945301574,13.5348539519828,8.5496371752997,7.31691597152168,16.5944399246112,4.88186739118703,16.0767571484019,9.36071236409868,13.5931354082454,7.4715742834743,2.32801870006604,10.8083730363767,15.9739478746399,8.81447529757146,5.54657338770279,6.52248188020466,6.4831757734277,17.6789900759758,10.0510487294884,2.23691720399283,8.90338303974974,5.44945914787578,0.0260552167142275,"upregulated",0.47148296824348,"not significant",0.331710869617914,"not significant",0.642805282318912,"not significant",0.722670514914051,"not significant",0.999863879244581,"not significant",0.837307296107958,"not significant",0.980099613164294,"not significant",0.656740959870349,"not significant",0.998529711206311,"not significant"
"1341","ENSG00000076321.11","KLHL20",0,0,9.60734116685366,4.28380456007642,20.7748405049649,38.1418590171692,27.1445236753026,18.5846720638443,10.3999967734389,2.03130750404309,11.1962567616601,29.7446326001408,12.147371668251,27.6169450369991,23.7755023013776,18.0642562070296,14.7574973560064,33.7177873904289,18.2289885647576,33.0076153673138,19.3339670050471,16.4729729995389,30.8117966223197,0.0264703908582237,"downregulated",0.361582603254902,"not significant",0.879776148892893,"not significant",0.159932686999156,"not significant",0.996652335544064,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.983882665516878,"not significant",0.999537080780849,"not significant",0.713954071117686,"not significant"
"11300","ENSG00000164300.18","SERINC5",19.4714324173613,0,0,5.76444017661996,3.38852923816111,6.3127061473964,9.89115950573742,5.26488367557772,1.27223695659024,3.47887249044157,2.59511466441442,11.4358395203187,9.07238580438625,2.63679617296735,0.765386692147347,2.03982439082697,2.97342252117327,9.48359503951394,5.81729100212023,3.02837892890952,2.19374760067487,0.912519515395746,0.391607577657198,0.0264703908582237,"upregulated",0.443339052633266,"not significant",0.0405487565025739,"upregulated",0.768287130454367,"not significant",0.03739140962303,"upregulated",0.999863879244581,"not significant",0.191072609406298,"not significant",0.971897477164533,"not significant",0.153775770231733,"not significant",0.856690799833191,"not significant"
"10366","ENSG00000159692.18","CTBP1",3.96070507218454,7.31767917127669,25.0750670796847,25.1565486098528,6.20337948839214,17.865382498318,33.8011199370759,30.375629849472,17.252472781594,19.2074041628657,25.3380035176015,24.2486272662272,16.5451787442171,22.6609376523035,29.7675709694642,24.0655270244427,22.1193904462217,22.4089029581469,25.2437640096671,21.6628715017365,28.4473260752674,23.1402001791509,18.6398128343889,0.0264703908582237,"downregulated",0.753756879113047,"not significant",0.888435278676254,"not significant",0.94806400314585,"not significant",0.950789418271473,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.991544914924676,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"5225","ENSG00000122034.17","GTF3A",176.523108076832,173.940676074006,63.1390289205328,40.5402876454633,69.6309882898563,130.051751407325,87.4503449515478,111.080985536211,20.5044981430587,51.6632023923307,39.0368230061864,68.6974095563493,121.00850384917,96.4149408677224,105.839878310329,83.8328243837823,62.6413080261252,76.0042543927068,79.6931241014644,48.1979378370621,50.3828418552085,77.9469574780675,83.3117304572611,0.0265179018500687,"upregulated",0.761526350255757,"not significant",0.469404491720233,"not significant",0.291238716959156,"not significant",0.787505549292051,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.980099613164294,"not significant",0.999537080780849,"not significant",0.818051775021284,"not significant"
"43210","ENSG00000257511.1","LOC100420981",0,0,101.535097492745,80.036814153786,211.717329802836,110.514278427095,66.7053610698513,112.973783424079,117.763147544015,148.358211049021,82.0730476018126,96.2313913261129,162.887379714881,72.0775121034807,116.897776044244,125.089270823281,144.496500011524,55.0151925036736,88.8476880676063,144.5391776474,70.4370335033107,69.6847116896292,70.6849729374836,0.0268058349353076,"downregulated",0.251704371398045,"not significant",0.760512548038021,"not significant",0.552026740064968,"not significant",0.68591860809877,"not significant",0.740974499506914,"not significant",0.999546838479163,"not significant",0.515652022270613,"not significant",0.958064754002399,"not significant",0.994405896532524,"not significant"
"9614","ENSG00000153140.9","CETN3",0,0,16.5117755631405,24.84814596522,11.4765866478884,25.4086644492159,59.9814911504745,36.7439004340452,16.2781826520185,27.4926623884589,5.85958414680239,8.60710381157102,5.65097964577193,21.9542614690291,20.3926261563502,10.7468159033008,6.71377635282393,22.2932802983213,8.31885164092842,16.809749021482,34.0541155155733,29.189058037102,14.5896634769209,0.0268058349353076,"downregulated",0.729357732976101,"not significant",0.719368105647228,"not significant",0.828527442635528,"not significant",0.524587555048602,"not significant",0.903943578345656,"not significant",0.999546838479163,"not significant",0.760500692984901,"not significant",0.881213276697037,"not significant",0.904319770395747,"not significant"
"5781","ENSG00000126012.14","KDM5C",0,0,7.81532716642414,12.2511298486303,19.8044569215337,19.2495545490396,7.13533894932242,17.0079266655849,35.6911831368319,10.6890716949786,6.4713809636311,3.88872329243037,7.31366736422533,9.70887276021956,7.44364973751042,3.49708266369113,9.93048084813695,12.9988700277125,14.325121326103,8.6137748763075,10.3854035803059,12.0887534291174,8.42268591264283,0.0268058349353076,"downregulated",0.78714603206092,"not significant",0.798322310626435,"not significant",0.69669130316572,"not significant",0.835489585676739,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.957237779853425,"not significant",0.999537080780849,"not significant",0.856690799833191,"not significant"
"48973","ENSG00000268282.1",NA,305.697983744216,0,45.9238402251163,39.4912027941518,15.9597897128601,34.4724696046528,42.5936704877644,33.0630903730925,71.9060082944832,9.36302945833001,61.56694774108,0,58.9385478356276,23.8034045157653,44.220474482656,40.5648425924386,13.3377709465256,16.3167928660318,24.3547790709828,24.5649187442639,24.1090096915752,24.832413011074,18.4445054184132,0.0268436915594317,"upregulated",0.759205839458101,"not significant",0.797099835313073,"not significant",0.742527468204971,"not significant",0.967801237512857,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"8936","ENSG00000147224.13","PRPS1",0,0,20.5814386809617,32.4473570893727,50.0682874533734,21.6290759270177,19.0889745509908,64.6590811330183,26.2579991145438,29.373247316431,32.4613240349951,28.2842265046345,40.5017268480245,37.5693595906174,28.8654213573624,52.6255218914876,28.0943277738898,39.1224563439947,22.3756462578124,19.5323213037027,12.3483477288492,50.5085748118934,28.6560701097906,0.0268436915594317,"downregulated",0.913836255436116,"not significant",0.968028725932307,"not significant",0.994541789302044,"not significant",0.965335446151934,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.987241972857384,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"702","ENSG00000052795.13","FNIP2",2.41283361707747,44.5787858011492,19.6769850061296,21.8189175994685,5.03874008837384,10.3392918568431,5.60310314387448,5.69372911795795,5.04484071959653,11.0851723446341,5.43109130211816,6.87074085555154,11.164659274575,17.9708542809325,3.18676220441469,3.37024125575442,5.47420931459703,7.59839056248591,9.41922291734324,5.25372969980861,9.24261896733611,5.27689455011045,4.07624093887466,0.0269807393540112,"upregulated",0.142387565886116,"not significant",0.944695453187303,"not significant",0.959253323787623,"not significant",0.59361162719097,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.934186701063782,"not significant",0.999537080780849,"not significant",0.997030383029075,"not significant"
"15866","ENSG00000185085.2","INTS5",0,0,18.8598297528109,27.8251688890808,0,43.1372848717949,19.8073533877842,29.4799974742124,26.1202963102763,7.38876510374759,46.5437084740427,15.4563433328585,22.5910168030746,26.2513226295565,33.4874035899264,16.6074408838353,18.4946363587576,17.3829723450862,18.5329859916862,20.9038810678099,29.1205803080453,23.9031963855806,18.2981471917546,0.0270222407082663,"downregulated",0.708939501781739,"not significant",0.869564028115264,"not significant",0.969651185106761,"not significant",0.977554189508178,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.999245589205102,"not significant",0.99322359749774,"not significant",0.998529711206311,"not significant"
"6460","ENSG00000131508.17","UBE2D2",10.0452664874246,46.3983280787471,71.1414946623331,74.6168814699025,43.7033579093649,76.4618952033992,51.3198508361401,96.7933950052852,65.6344073212814,81.0197902522101,51.172430614587,97.2560379063377,85.2159707896131,83.659494548638,61.2824591846043,119.966832618099,88.9709403987802,74.2597464380757,88.833354327497,74.9920134409999,90.2570035891904,81.2857144168035,77.9833616352638,0.0270289240071089,"downregulated",0.57156490456089,"not significant",0.767612972633956,"not significant",0.805850314143085,"not significant",0.980786027999002,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.994680701572931,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"26899","ENSG00000226860.1",NA,0,1395.49376374021,111.790943229851,78.5079458410324,54.3905716901458,105.733197416234,102.820380176688,133.165146195921,163.369274468652,31.9089746263946,49.3690934250017,29.6664258536023,20.0861124679087,45.8512365192314,81.9034194955835,21.8279981208585,186.364663921837,75.0697600617109,149.400880939115,70.2139563473983,164.325826793497,123.687448383851,129.907405136108,0.0270382391822194,"upregulated",0.689897612154235,"not significant",0.878653357514661,"not significant",0.813964568547288,"not significant",0.14848848775802,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.982273544512493,"not significant",0.998529711206311,"not significant"
"12899","ENSG00000170860.4","LSM3",10.1110586466158,79.3937690676436,111.751006006905,97.9638128259214,140.766707321525,114.588890441867,107.420945319525,106.374759649303,78.396284102965,68.1307430844007,89.8388161834841,96.4534196925247,75.3772381746983,83.5228148873462,85.2127175289091,77.6770876862148,105.435099186067,81.2223134730954,82.5680664976435,92.7814072218742,92.2721001639324,108.669601005614,111.030541369871,0.0270483685461592,"downregulated",0.727029820536008,"not significant",0.99896436427298,"not significant",0.479969935273297,"not significant",0.649192207469437,"not significant",0.999863879244581,"not significant",0.898673445603245,"not significant",0.93412354587885,"not significant",0.69385534485796,"not significant",0.998529711206311,"not significant"
"16725","ENSG00000188643.11","S100A16",112.055640652012,84.6943446375643,236.108909972202,263.19571868208,312.008942340912,104.535127459508,156.129948119667,134.21591634956,250.264349470974,289.126829878113,211.195769338358,310.385202947017,274.964059098786,230.37543432052,258.195739567865,256.122161514093,203.562228340978,218.579444013583,181.794473266979,205.438435241543,192.814227479352,234.882359042196,229.462777266945,0.0271399022211456,"downregulated",0.454160266478774,"not significant",0.00334245102922395,"downregulated",0.827639811640475,"not significant",0.707566554234157,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.980858535349042,"not significant",0.970070264695422,"not significant",0.992717696474748,"not significant"
"7407","ENSG00000137106.18","GRHPR",24.4455705330967,0,104.924704874083,63.1593948718368,70.9026166466232,99.2390279012255,52.9832014368752,46.4691898765777,48.2721539296902,63.2259081368804,71.435941085937,104.416138980889,81.6938048358896,80.0010316796128,66.6231654169449,88.7783647180407,103.102121431408,58.7157912190925,60.3744922733003,60.8320531295635,84.0018351971351,71.2836542105132,70.1416337371945,0.0271399022211456,"downregulated",0.895996039865342,"not significant",0.791616799139516,"not significant",0.876041916428341,"not significant",0.921865025594295,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.980099613164294,"not significant",0.823907226212764,"not significant",0.998529711206311,"not significant"
"687","ENSG00000050820.17","BCAR1",2.73014839179923,5.04413978245158,18.7492462986143,15.283264789816,13.303245937504,26.1688719221494,24.0919022059544,28.9913335843804,28.5414702447913,28.1520605184531,22.9641687382454,16.7147892932394,18.2475765571269,27.3587739250542,29.3619808565968,8.77097159218635,31.6853544754255,39.0537977674858,25.6660998926664,31.5632834438732,27.0680943905136,32.5838663947744,18.4492499857234,0.0274976716283689,"downregulated",0.320734483959321,"not significant",0.972645358456838,"not significant",0.990442690682921,"not significant",0.854453250336539,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.986194269601197,"not significant",0.994066501448857,"not significant",0.998529711206311,"not significant"
"9256","ENSG00000149923.14","PPP4C",250.397792180835,231.313702356124,319.982843269037,480.308665976504,265.415296437928,419.696541218551,403.068538123643,304.393169815548,337.128581734164,503.150920499621,380.244595907109,392.165494041955,333.547937335727,465.471843451369,477.45960702302,354.524532482166,480.699701370612,448.946385053794,392.633481374806,385.311574533962,383.413817523682,418.184697435509,559.451189125676,0.0274976716283689,"downregulated",0.431888194256044,"not significant",0.423347520157187,"not significant",0.918094067906696,"not significant",0.829795931630202,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.989417430265349,"not significant",0.924396324409447,"not significant",0.998529711206311,"not significant"
"1334","ENSG00000076053.12","RBM7",0,0,11.5847992030511,4.35841652029497,11.7426002456871,15.9790169870097,3.39503522546789,10.6152226575333,16.8514384805119,9.18527658119615,9.05971906494568,13.4500894962756,10.1184345809641,9.28983891412569,7.7802824453288,5.96921061194692,17.4678868002848,3.24142275233348,7.70530371230505,4.89745028175537,4.81473117861363,10.2597207969288,15.3801931054114,0.0274976716283689,"downregulated",0.939954460843802,"not significant",0.967642976112502,"not significant",0.969155224972882,"not significant",0.994273669255698,"not significant",0.999863879244581,"not significant",0.832062769133378,"not significant",0.999245589205102,"not significant",0.600572382846193,"not significant",0.853789055079277,"not significant"
"247","ENSG00000010072.16","SPRTN",15.5793788963222,31.6623893500309,5.34955559529271,3.35433687341764,2.16896958666514,7.02732362032463,19.8982128069942,3.67637298460441,4.88609022722757,0,2.58395117421683,2.21817771290696,4.40543115045385,0.42194786465122,0.783868323099015,2.61134949996326,4.35031589624659,2.16204990242291,2.2341599626675,1.29229356495423,4.56364910845898,3.89397471493341,2.25598299301178,0.0274976716283689,"upregulated",0.980688865787681,"not significant",0.382839841517974,"not significant",0.919256115796466,"not significant",0.912702450670422,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.986194269601197,"not significant",0.963082114479032,"not significant",0.998529711206311,"not significant"
"5624","ENSG00000125304.10","TM9SF2",3.71424387510744,3.43116245044278,51.0150096139024,32.7876891673303,41.3679238751532,49.4233576140723,34.9322597774899,43.093384849794,7.11872045111046,14.7889582750066,21.5611848854707,42.835282211845,25.3024096836196,28.6697515647203,43.2160562535314,16.6017553511808,31.4385730882376,19.8249747092753,23.0811072258665,30.6167155706226,38.4987829426835,38.7587607917393,25.6969774673039,0.0276111234967571,"downregulated",0.723903228823384,"not significant",0.831810112112884,"not significant",0.0566547970728127,"not significant",0.973871932436025,"not significant",0.999863879244581,"not significant",0.947326509189861,"not significant",0.986194269601197,"not significant",0.833615017109824,"not significant",0.998529711206311,"not significant"
"8603","ENSG00000144746.7","ARL6IP5",0,36.7555640192699,61.4797802130054,63.3928800866604,52.6234303418874,104.092642754668,43.4261498722976,100.149866997034,19.4110530218403,56.0575191538676,48.0793432101733,54.3838134673346,73.6428040997739,81.3594178103845,63.0602597788301,78.9176576859405,82.6323036114904,47.5710208506576,76.7112770686807,56.1063724428349,81.5853858892738,87.5140709129364,97.9460282579858,0.0276279274517371,"downregulated",0.43998591024187,"not significant",0.864818935693802,"not significant",0.0887037063524994,"not significant",0.833540229457466,"not significant",0.999863879244581,"not significant",0.828140971092102,"not significant",0.971897477164533,"not significant",0.579684087401095,"not significant",0.998529711206311,"not significant"
"14829","ENSG00000180357.10","ZNF609",0,0,6.12604597292512,0.61459525836699,1.49027789300618,7.72544906319098,11.4346535339326,7.01666693495196,8.70381306702957,6.12004371301332,6.93254436374362,4.26744728932932,8.62216101398825,9.3739594321679,3.85988278530539,2.99038804311644,8.46900251696181,9.44640549838629,8.8692908250682,6.65941748203534,9.48731765406589,4.19163566662545,4.82242120151283,0.0277359166761045,"downregulated",0.299001941410781,"not significant",0.76625173434526,"not significant",0.948957893824132,"not significant",0.952026827175719,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.978606305807179,"not significant",0.975337069030048,"not significant",0.998529711206311,"not significant"
"7325","ENSG00000136770.11","DNAJC1",194.074548537042,179.283139696279,79.829380222612,118.392118598912,59.1044212366251,101.218557717033,76.9914398566729,127.214176292661,87.3550205174708,139.523257783062,68.0176807389934,51.8102937228983,88.3470121405951,114.433265531184,72.7271163818116,102.785617817998,79.7363703780793,80.7125698920991,112.742331449425,85.1029158087569,84.7284084477083,99.036756916473,76.1125690737546,0.0277359166761045,"upregulated",0.983126835641954,"not significant",0.884200835252205,"not significant",0.917653252896239,"not significant",0.994576847617957,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.997308293158036,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
"43531","ENSG00000258153.1",NA,0,0,118.324180171856,284.90082015781,172.707724392736,55.9562051261239,89.6241816513377,108.421172976699,86.4584147350334,112.579282772777,202.485413211472,172.700979076328,120.473198373539,164.258275882082,162.977167988484,169.42684255714,192.444980799869,211.88521021747,197.665126567173,151.493099122171,208.093965029196,265.277027454838,199.595897920685,0.0277676979698323,"downregulated",0.877857337636883,"not significant",0.0282329994926884,"downregulated",0.639585789849522,"not significant",0.745706518669474,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971875865970514,"not significant",0.987090477096813,"not significant",0.998694881714253,"not significant"
"5013","ENSG00000120159.13","CAAP1",0,106.571159805872,18.5685364264257,33.5319749268618,32.1219680633832,9.10639932457149,27.4595828293161,30.626035138391,28.1407521389994,6.47789758889555,10.2502915611523,13.1402918862423,15.5694662539971,18.7468684430637,18.1389366545925,20.1424575050948,19.6301724640628,17.8570227360964,16.5437116800786,18.2414655090453,14.9470478612389,14.4172297529803,13.4570543495438,0.0277997729383859,"upregulated",0.353887136268835,"not significant",0.7192615581881,"not significant",0.995142157652866,"not significant",0.983688325431437,"not significant",0.999863879244581,"not significant",0.999546838479163,"not significant",0.971897477164533,"not significant",0.999537080780849,"not significant",0.998529711206311,"not significant"
