"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","cluster_id"
"483","GO:0035909","aorta morphogenesis","2/46","39/21261",0.00322485051560135,0.0256965437780487,0.0157555001668893,"ENSG00000114315/ENSG00000124766",2,"19"
"484","GO:0002065","columnar/cuboidal epithelial cell differentiation","3/46","137/21261",0.0032449560402314,0.0256965437780487,0.0157555001668893,"ENSG00000114315/ENSG00000124766/ENSG00000172216",3,"19"
"485","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","3/46","137/21261",0.0032449560402314,0.0256965437780487,0.0157555001668893,"ENSG00000115008/ENSG00000136244/ENSG00000142867",3,"19"
"486","GO:0045786","negative regulation of cell cycle","5/46","470/21261",0.00335960088307572,0.0264851047194938,0.0162389960078808,"ENSG00000120129/ENSG00000128342/ENSG00000145632/ENSG00000152518/ENSG00000185650",5,"19"
"487","GO:0071219","cellular response to molecule of bacterial origin","4/46","288/21261",0.00344087205023329,0.0269472035973741,0.0165223258988749,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000142867",4,"19"
"488","GO:1903707","negative regulation of hemopoiesis","3/46","140/21261",0.00344887418055129,0.0269472035973741,0.0165223258988749,"ENSG00000102804/ENSG00000136997/ENSG00000185338",3,"19"
"489","GO:0045930","negative regulation of mitotic cell cycle","4/46","289/21261",0.00348369927284098,0.0270988642551082,0.0166153146501591,"ENSG00000120129/ENSG00000145632/ENSG00000152518/ENSG00000185650",4,"19"
"490","GO:0070841","inclusion body assembly","2/46","41/21261",0.00355887034599361,0.0274407634572665,0.0168249456800436,"ENSG00000204388/ENSG00000204389",2,"19"
"491","GO:0090169","regulation of spindle assembly","2/46","41/21261",0.00355887034599361,0.0274407634572665,0.0168249456800436,"ENSG00000204388/ENSG00000204389",2,"19"
"492","GO:0042098","T cell proliferation","4/46","294/21261",0.00370330366082341,0.0283061210249024,0.0173555283692594,"ENSG00000114315/ENSG00000115008/ENSG00000136244/ENSG00000172216",4,"19"
"493","GO:0046883","regulation of hormone secretion","4/46","294/21261",0.00370330366082341,0.0283061210249024,0.0173555283692594,"ENSG00000124766/ENSG00000128342/ENSG00000136244/ENSG00000198355",4,"19"
"494","GO:0030224","monocyte differentiation","2/46","42/21261",0.00373168570275229,0.0283995821014655,0.0174128328075568,"ENSG00000136997/ENSG00000185650",2,"19"
"495","GO:0007052","mitotic spindle organization","3/46","146/21261",0.00387989299600898,0.0291138877087951,0.0178507999603653,"ENSG00000145632/ENSG00000204388/ENSG00000204389",3,"19"
"496","GO:0050708","regulation of protein secretion","4/46","298/21261",0.00388563799678814,0.0291138877087951,0.0178507999603653,"ENSG00000115008/ENSG00000124766/ENSG00000136244/ENSG00000198355",4,"19"
"497","GO:0031116","positive regulation of microtubule polymerization","2/46","43/21261",0.00390834897569718,0.0291138877087951,0.0178507999603653,"ENSG00000204388/ENSG00000204389",2,"19"
"498","GO:0060412","ventricular septum morphogenesis","2/46","43/21261",0.00390834897569718,0.0291138877087951,0.0178507999603653,"ENSG00000114315/ENSG00000124766",2,"19"
"499","GO:0071276","cellular response to cadmium ion","2/46","43/21261",0.00390834897569718,0.0291138877087951,0.0178507999603653,"ENSG00000170345/ENSG00000177606",2,"19"
"500","GO:0045582","positive regulation of T cell differentiation","3/46","147/21261",0.00395477320400801,0.0293354062980848,0.0179866211898921,"ENSG00000118689/ENSG00000124766/ENSG00000185338",3,"19"
"501","GO:0001704","formation of primary germ layer","3/46","148/21261",0.00403053164074517,0.0297717421194538,0.0182541547993058,"ENSG00000120129/ENSG00000120875/ENSG00000157557",3,"19"
"502","GO:0002221","pattern recognition receptor signaling pathway","4/46","303/21261",0.00412202379705973,0.0301938243134625,0.0185129489832858,"ENSG00000118503/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"503","GO:0140014","mitotic nuclear division","4/46","303/21261",0.00412202379705973,0.0301938243134625,0.0185129489832858,"ENSG00000115008/ENSG00000120129/ENSG00000204388/ENSG00000204389",4,"19"
"504","GO:0035270","endocrine system development","3/46","150/21261",0.00418469577044104,0.0305257060764952,0.0187164379512191,"ENSG00000114315/ENSG00000124766/ENSG00000136244",3,"19"
"505","GO:0045687","positive regulation of glial cell differentiation","2/46","45/21261",0.00427315244598063,0.0310421570249337,0.0190330931043243,"ENSG00000114315/ENSG00000128342",2,"19"
"506","GO:0000280","nuclear division","5/46","498/21261",0.00429547093838272,0.0310758761715095,0.0190537675586047,"ENSG00000115008/ENSG00000120129/ENSG00000128342/ENSG00000204388/ENSG00000204389",5,"19"
"507","GO:0051091","positive regulation of DNA-binding transcription factor activity","4/46","307/21261",0.00431802028053386,0.0311109821851579,0.0190752923523153,"ENSG00000136244/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"508","GO:0043122","regulation of canonical NF-kappaB signal transduction","4/46","308/21261",0.00436798808081687,0.0312207635746894,0.0191426033773318,"ENSG00000115008/ENSG00000118503/ENSG00000142867/ENSG00000145632",4,"19"
"509","GO:0048568","embryonic organ development","5/46","500/21261",0.00436877579031489,0.0312207635746894,0.0191426033773318,"ENSG00000114315/ENSG00000128342/ENSG00000172216/ENSG00000184254/ENSG00000185650",5,"19"
"510","GO:0045727","positive regulation of translation","3/46","153/21261",0.00442260642936985,0.0314774983920332,0.0193000169770924,"ENSG00000087074/ENSG00000124766/ENSG00000136244",3,"19"
"511","GO:0045124","regulation of bone resorption","2/46","46/21261",0.0044612593600894,0.0314975660844866,0.0193123212205942,"ENSG00000118503/ENSG00000136244",2,"19"
"512","GO:0048483","autonomic nervous system development","2/46","46/21261",0.0044612593600894,0.0314975660844866,0.0193123212205942,"ENSG00000114315/ENSG00000124766",2,"19"
"513","GO:0031112","positive regulation of microtubule polymerization or depolymerization","2/46","47/21261",0.00465314762365078,0.0325905718023031,0.019982483399532,"ENSG00000204388/ENSG00000204389",2,"19"
"514","GO:0072210","metanephric nephron development","2/46","47/21261",0.00465314762365078,0.0325905718023031,0.019982483399532,"ENSG00000114315/ENSG00000128342",2,"19"
"515","GO:0071216","cellular response to biotic stimulus","4/46","314/21261",0.00467604194915526,0.032620959311964,0.0200011151041561,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000142867",4,"19"
"516","GO:1901988","negative regulation of cell cycle phase transition","4/46","315/21261",0.00472877202769417,0.0328584238129895,0.0201467133611768,"ENSG00000120129/ENSG00000145632/ENSG00000152518/ENSG00000185650",4,"19"
"517","GO:0051783","regulation of nuclear division","3/46","157/21261",0.00475238745888507,0.0328925084752754,0.0201676119266403,"ENSG00000115008/ENSG00000120129/ENSG00000128342",3,"19"
"518","GO:0072073","kidney epithelium development","3/46","158/21261",0.00483709636121542,0.0332976237169441,0.0204160030454169,"ENSG00000114315/ENSG00000128342/ENSG00000136997",3,"19"
"519","GO:0060711","labyrinthine layer development","2/46","48/21261",0.00484880072328652,0.0332976237169441,0.0204160030454169,"ENSG00000114315/ENSG00000185650",2,"19"
"520","GO:0042102","positive regulation of T cell proliferation","3/46","159/21261",0.00492271645725421,0.0336736791122681,0.0206465764989896,"ENSG00000114315/ENSG00000115008/ENSG00000136244",3,"19"
"521","GO:0120163","negative regulation of cold-induced thermogenesis","2/46","49/21261",0.00504820219666753,0.0342654033271873,0.0210093844722111,"ENSG00000113369/ENSG00000140332",2,"19"
"522","GO:0140718","facultative heterochromatin formation","2/46","49/21261",0.00504820219666753,0.0342654033271873,0.0210093844722111,"ENSG00000008083/ENSG00000136997",2,"19"
"523","GO:0051962","positive regulation of nervous system development","4/46","323/21261",0.00516513993746341,0.0347061956455657,0.021279650524555,"ENSG00000114315/ENSG00000125848/ENSG00000128342/ENSG00000136244",4,"19"
"524","GO:0045621","positive regulation of lymphocyte differentiation","3/46","162/21261",0.00518507191668483,0.0347061956455657,0.021279650524555,"ENSG00000118689/ENSG00000124766/ENSG00000185338",3,"19"
"525","GO:1904019","epithelial cell apoptotic process","3/46","162/21261",0.00518507191668483,0.0347061956455657,0.021279650524555,"ENSG00000118503/ENSG00000136244/ENSG00000185650",3,"19"
"526","GO:0045591","positive regulation of regulatory T cell differentiation","2/46","50/21261",0.00525133563237797,0.0347061956455657,0.021279650524555,"ENSG00000118689/ENSG00000185338",2,"19"
"527","GO:0048538","thymus development","2/46","50/21261",0.00525133563237797,0.0347061956455657,0.021279650524555,"ENSG00000008083/ENSG00000114315",2,"19"
"528","GO:0050856","regulation of T cell receptor signaling pathway","2/46","50/21261",0.00525133563237797,0.0347061956455657,0.021279650524555,"ENSG00000120690/ENSG00000142867",2,"19"
"529","GO:0060236","regulation of mitotic spindle organization","2/46","50/21261",0.00525133563237797,0.0347061956455657,0.021279650524555,"ENSG00000204388/ENSG00000204389",2,"19"
"530","GO:0120161","regulation of cold-induced thermogenesis","3/46","164/21261",0.00536458235921709,0.0353218568820361,0.021657135169873,"ENSG00000113369/ENSG00000140332/ENSG00000172216",3,"19"
"531","GO:0072006","nephron development","3/46","165/21261",0.00545572771585447,0.0356549045519411,0.021861338998376,"ENSG00000114315/ENSG00000128342/ENSG00000136997",3,"19"
"532","GO:0106106","cold-induced thermogenesis","3/46","165/21261",0.00545572771585447,0.0356549045519411,0.021861338998376,"ENSG00000113369/ENSG00000140332/ENSG00000172216",3,"19"
"533","GO:0050670","regulation of lymphocyte proliferation","4/46","329/21261",0.00550965565278502,0.0358739801392447,0.0219956623331456,"ENSG00000114315/ENSG00000115008/ENSG00000136244/ENSG00000172216",4,"19"
"534","GO:0071322","cellular response to carbohydrate stimulus","3/46","166/21261",0.00554780335921557,0.035989071238011,0.0220662289370237,"ENSG00000124766/ENSG00000185650/ENSG00000198355",3,"19"
"535","GO:0032873","negative regulation of stress-activated MAPK cascade","2/46","52/21261",0.00566873299887736,0.0363709219417022,0.0223003557082229,"ENSG00000120129/ENSG00000136997",2,"19"
"536","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","2/46","52/21261",0.00566873299887736,0.0363709219417022,0.0223003557082229,"ENSG00000120129/ENSG00000136997",2,"19"
"537","GO:0071385","cellular response to glucocorticoid stimulus","2/46","52/21261",0.00566873299887736,0.0363709219417022,0.0223003557082229,"ENSG00000152518/ENSG00000185650",2,"19"
"538","GO:0002758","innate immune response-activating signaling pathway","4/46","333/21261",0.00574770654147934,0.0366103916663793,0.0224471834419331,"ENSG00000118503/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"539","GO:0032944","regulation of mononuclear cell proliferation","4/46","333/21261",0.00574770654147934,0.0366103916663793,0.0224471834419331,"ENSG00000114315/ENSG00000115008/ENSG00000136244/ENSG00000172216",4,"19"
"540","GO:0001822","kidney development","4/46","335/21261",0.00586927651718039,0.0372497765964012,0.0228392139600711,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997",4,"19"
"541","GO:0010332","response to gamma radiation","2/46","54/21261",0.00610086254458098,0.0383047012620477,0.0234860272392892,"ENSG00000115008/ENSG00000136997",2,"19"
"542","GO:0060251","regulation of glial cell proliferation","2/46","54/21261",0.00610086254458098,0.0383047012620477,0.0234860272392892,"ENSG00000114315/ENSG00000136244",2,"19"
"543","GO:0097345","mitochondrial outer membrane permeabilization","2/46","54/21261",0.00610086254458098,0.0383047012620477,0.0234860272392892,"ENSG00000204389/ENSG00000215012",2,"19"
"544","GO:0046850","regulation of bone remodeling","2/46","55/21261",0.00632241139319602,0.0391366170043613,0.0239961055101287,"ENSG00000118503/ENSG00000136244",2,"19"
"545","GO:0048146","positive regulation of fibroblast proliferation","2/46","55/21261",0.00632241139319602,0.0391366170043613,0.0239961055101287,"ENSG00000128342/ENSG00000136997",2,"19"
"546","GO:0090224","regulation of spindle organization","2/46","55/21261",0.00632241139319602,0.0391366170043613,0.0239961055101287,"ENSG00000204388/ENSG00000204389",2,"19"
"547","GO:1903573","negative regulation of response to endoplasmic reticulum stress","2/46","55/21261",0.00632241139319602,0.0391366170043613,0.0239961055101287,"ENSG00000087074/ENSG00000204389",2,"19"
"548","GO:0072001","renal system development","4/46","345/21261",0.006502996917134,0.0400792403400331,0.024574062695763,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136997",4,"19"
"549","GO:0021915","neural tube development","3/46","176/21261",0.00652028597113166,0.0400792403400331,0.024574062695763,"ENSG00000114315/ENSG00000142867/ENSG00000185650",3,"19"
"550","GO:0007020","microtubule nucleation","2/46","57/21261",0.00677639669796302,0.041364254843816,0.0253619525537797,"ENSG00000204388/ENSG00000204389",2,"19"
"551","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","2/46","57/21261",0.00677639669796302,0.041364254843816,0.0253619525537797,"ENSG00000131370/ENSG00000185338",2,"19"
"552","GO:0007249","canonical NF-kappaB signal transduction","4/46","350/21261",0.00683630408323653,0.041442146821827,0.025409711002665,"ENSG00000115008/ENSG00000118503/ENSG00000142867/ENSG00000145632",4,"19"
"553","GO:0043588","skin development","4/46","350/21261",0.00683630408323653,0.041442146821827,0.025409711002665,"ENSG00000113369/ENSG00000115008/ENSG00000148154/ENSG00000185650",4,"19"
"554","GO:1902850","microtubule cytoskeleton organization involved in mitosis","3/46","180/21261",0.00693595322236607,0.0419017380237785,0.025691503344919,"ENSG00000145632/ENSG00000204388/ENSG00000204389",3,"19"
"555","GO:0070542","response to fatty acid","2/46","58/21261",0.00700880108635331,0.0421968229787984,0.0258724308306626,"ENSG00000114315/ENSG00000118689",2,"19"
"556","GO:0046879","hormone secretion","4/46","355/21261",0.00718079009301077,0.0430847405580646,0.0264168458963285,"ENSG00000124766/ENSG00000128342/ENSG00000136244/ENSG00000198355",4,"19"
"557","GO:0034250","positive regulation of amide metabolic process","3/46","183/21261",0.00725784396537176,0.0432518294614357,0.0265192942748998,"ENSG00000087074/ENSG00000124766/ENSG00000136244",3,"19"
"558","GO:1990845","adaptive thermogenesis","3/46","183/21261",0.00725784396537176,0.0432518294614357,0.0265192942748998,"ENSG00000113369/ENSG00000140332/ENSG00000172216",3,"19"
"559","GO:0002218","activation of innate immune response","4/46","358/21261",0.00739291312683863,0.0437126030601,0.0268018115882536,"ENSG00000118503/ENSG00000142867/ENSG00000204388/ENSG00000204389",4,"19"
"560","GO:0098813","nuclear chromosome segregation","4/46","358/21261",0.00739291312683863,0.0437126030601,0.0268018115882536,"ENSG00000120129/ENSG00000164949/ENSG00000204388/ENSG00000204389",4,"19"
"561","GO:0006402","mRNA catabolic process","4/46","359/21261",0.00746453352097,0.0437126030601,0.0268018115882536,"ENSG00000152518/ENSG00000185650/ENSG00000204388/ENSG00000204389",4,"19"
"562","GO:0010574","regulation of vascular endothelial growth factor production","2/46","60/21261",0.00748435353873156,0.0437126030601,0.0268018115882536,"ENSG00000115008/ENSG00000136244",2,"19"
"563","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","2/46","60/21261",0.00748435353873156,0.0437126030601,0.0268018115882536,"ENSG00000114315/ENSG00000136244",2,"19"
"564","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","2/46","60/21261",0.00748435353873156,0.0437126030601,0.0268018115882536,"ENSG00000204389/ENSG00000215012",2,"19"
"565","GO:0030216","keratinocyte differentiation","3/46","186/21261",0.00758849165068529,0.0441740672910753,0.0270847523537879,"ENSG00000115008/ENSG00000148154/ENSG00000185650",3,"19"
"566","GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/46","187/21261",0.00770066334249889,0.0446790962247955,0.027394404247764,"ENSG00000142867/ENSG00000204388/ENSG00000204389",3,"19"
"567","GO:0060135","maternal process involved in female pregnancy","2/46","61/21261",0.00772746983279144,0.0446871446251558,0.0273993390193159,"ENSG00000113739/ENSG00000128342",2,"19"
"568","GO:0097193","intrinsic apoptotic signaling pathway","4/46","365/21261",0.00790392552342526,0.0453938385790577,0.0278326391862494,"ENSG00000087074/ENSG00000136997/ENSG00000172216/ENSG00000204389",4,"19"
"569","GO:0061005","cell differentiation involved in kidney development","2/46","62/21261",0.00797412507441485,0.0453938385790577,0.0278326391862494,"ENSG00000114315/ENSG00000128342",2,"19"
"570","GO:0071384","cellular response to corticosteroid stimulus","2/46","62/21261",0.00797412507441485,0.0453938385790577,0.0278326391862494,"ENSG00000152518/ENSG00000185650",2,"19"
"571","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","2/46","62/21261",0.00797412507441485,0.0453938385790577,0.0278326391862494,"ENSG00000204389/ENSG00000215012",2,"19"
"572","GO:0009914","hormone transport","4/46","366/21261",0.00797878050109717,0.0453938385790577,0.0278326391862494,"ENSG00000124766/ENSG00000128342/ENSG00000136244/ENSG00000198355",4,"19"
"573","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","3/46","190/21261",0.00804307431911219,0.0456120150096749,0.0279664112148417,"ENSG00000114315/ENSG00000128342/ENSG00000136244",3,"19"
"574","GO:0050796","regulation of insulin secretion","3/46","191/21261",0.00815918322708307,0.0461216852514857,0.0282789088662483,"ENSG00000124766/ENSG00000136244/ENSG00000198355",3,"19"
"575","GO:0045589","regulation of regulatory T cell differentiation","2/46","63/21261",0.00822430350184274,0.0461895320293151,0.0283205082318536,"ENSG00000118689/ENSG00000185338",2,"19"
"576","GO:0045604","regulation of epidermal cell differentiation","2/46","63/21261",0.00822430350184274,0.0461895320293151,0.0283205082318536,"ENSG00000114315/ENSG00000185650",2,"19"
"577","GO:0048660","regulation of smooth muscle cell proliferation","3/46","192/21261",0.00827628133631072,0.0461895320293151,0.0283205082318536,"ENSG00000118503/ENSG00000136244/ENSG00000177606",3,"19"
"578","GO:0072331","signal transduction by p53 class mediator","3/46","192/21261",0.00827628133631072,0.0461895320293151,0.0283205082318536,"ENSG00000124766/ENSG00000136997/ENSG00000145632",3,"19"
"579","GO:0030857","negative regulation of epithelial cell differentiation","2/46","64/21261",0.00847798940236134,0.0468688848092806,0.0287370445151209,"ENSG00000114315/ENSG00000115008",2,"19"
"580","GO:0035794","positive regulation of mitochondrial membrane permeability","2/46","64/21261",0.00847798940236134,0.0468688848092806,0.0287370445151209,"ENSG00000204389/ENSG00000215012",2,"19"
"581","GO:0051784","negative regulation of nuclear division","2/46","64/21261",0.00847798940236134,0.0468688848092806,0.0287370445151209,"ENSG00000120129/ENSG00000128342",2,"19"
"582","GO:0038066","p38MAPK cascade","2/46","65/21261",0.0087351671121712,0.0477968728497485,0.0293060282606685,"ENSG00000120129/ENSG00000185650",2,"19"
"583","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","2/46","65/21261",0.0087351671121712,0.0477968728497485,0.0293060282606685,"ENSG00000204389/ENSG00000215012",2,"19"
"584","GO:1904894","positive regulation of receptor signaling pathway via STAT","2/46","65/21261",0.0087351671121712,0.0477968728497485,0.0293060282606685,"ENSG00000114315/ENSG00000136244",2,"19"
"585","GO:0048659","smooth muscle cell proliferation","3/46","196/21261",0.00875460355951025,0.0477968728497485,0.0293060282606685,"ENSG00000118503/ENSG00000136244/ENSG00000177606",3,"19"
"586","GO:0007566","embryo implantation","2/46","66/21261",0.00899582101625643,0.0486817153025998,0.0298485578527407,"ENSG00000113739/ENSG00000128342",2,"19"
"587","GO:0046686","response to cadmium ion","2/46","66/21261",0.00899582101625643,0.0486817153025998,0.0298485578527407,"ENSG00000170345/ENSG00000177606",2,"19"
"588","GO:0007565","female pregnancy","3/46","198/21261",0.00899974827835321,0.0486817153025998,0.0298485578527407,"ENSG00000113739/ENSG00000128342/ENSG00000170345",3,"19"
"589","GO:0002753","cytosolic pattern recognition receptor signaling pathway","3/46","199/21261",0.00912382279842331,0.0490510106410648,0.0300749864657508,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"590","GO:0062207","regulation of pattern recognition receptor signaling pathway","3/46","199/21261",0.00912382279842331,0.0490510106410648,0.0300749864657508,"ENSG00000118503/ENSG00000204388/ENSG00000204389",3,"19"
"591","GO:0045765","regulation of angiogenesis","4/46","381/21261",0.00915829993868832,0.049086253939677,0.0300965954339437,"ENSG00000115008/ENSG00000118503/ENSG00000136244/ENSG00000145632",4,"19"
"592","GO:0050671","positive regulation of lymphocyte proliferation","3/46","200/21261",0.00924890107713666,0.0491811682593086,0.0301547909092461,"ENSG00000114315/ENSG00000115008/ENSG00000136244",3,"19"
"593","GO:0001706","endoderm formation","2/46","67/21261",0.00925993554825435,0.0491811682593086,0.0301547909092461,"ENSG00000120129/ENSG00000120875",2,"19"
"594","GO:0035904","aorta development","2/46","67/21261",0.00925993554825435,0.0491811682593086,0.0301547909092461,"ENSG00000114315/ENSG00000124766",2,"19"
"595","GO:0000070","mitotic sister chromatid segregation","3/46","201/21261",0.00937498482242856,0.0496422389091247,0.0304374903556336,"ENSG00000120129/ENSG00000204388/ENSG00000204389",3,"19"
"596","GO:0042063","gliogenesis","4/46","384/21261",0.00940715938091586,0.0496630215965468,0.0304502329889611,"ENSG00000114315/ENSG00000124766/ENSG00000128342/ENSG00000136244",4,"19"
"597","GO:0031663","lipopolysaccharide-mediated signaling pathway","2/46","68/21261",0.00952749519032545,0.049998019536096,0.0306556325998217,"ENSG00000118503/ENSG00000142867",2,"19"
"598","GO:0045066","regulatory T cell differentiation","2/46","68/21261",0.00952749519032545,0.049998019536096,0.0306556325998217,"ENSG00000118689/ENSG00000185338",2,"19"
"599","GO:0007033","vacuole organization","6/45","258/21261",1.6503297300896e-05,0.0206291216261201,0.0165901567603744,"ENSG00000112893/ENSG00000130734/ENSG00000159363/ENSG00000164695/ENSG00000182220/ENSG00000188906",6,"20"
"600","GO:0032271","regulation of protein polymerization","5/44","225/21261",9.85099022583472e-05,0.047626984836852,0.0389426692307014,"ENSG00000108518/ENSG00000131711/ENSG00000162704/ENSG00000163466/ENSG00000205542",5,"22"
"601","GO:0032535","regulation of cellular component size","6/44","397/21261",0.00015812938154856,0.047626984836852,0.0389426692307014,"ENSG00000108518/ENSG00000131711/ENSG00000144674/ENSG00000162704/ENSG00000163466/ENSG00000205542",6,"22"
"602","GO:0030833","regulation of actin filament polymerization","4/44","145/21261",0.000227926548413361,0.047626984836852,0.0389426692307014,"ENSG00000108518/ENSG00000162704/ENSG00000163466/ENSG00000205542",4,"22"
"603","GO:1902903","regulation of supramolecular fiber organization","6/44","444/21261",0.000289024041217662,0.047626984836852,0.0389426692307014,"ENSG00000089159/ENSG00000108518/ENSG00000131711/ENSG00000162704/ENSG00000163466/ENSG00000205542",6,"22"
"604","GO:0046686","response to cadmium ion","3/44","66/21261",0.000345488963620984,0.047626984836852,0.0389426692307014,"ENSG00000105220/ENSG00000106268/ENSG00000125148",3,"22"
"605","GO:0008064","regulation of actin polymerization or depolymerization","4/44","163/21261",0.000355923949918478,0.047626984836852,0.0389426692307014,"ENSG00000108518/ENSG00000162704/ENSG00000163466/ENSG00000205542",4,"22"
"606","GO:0110053","regulation of actin filament organization","5/44","301/21261",0.000380106173424317,0.047626984836852,0.0389426692307014,"ENSG00000089159/ENSG00000108518/ENSG00000162704/ENSG00000163466/ENSG00000205542",5,"22"
"607","GO:0030832","regulation of actin filament length","4/44","166/21261",0.000381397275970786,0.047626984836852,0.0389426692307014,"ENSG00000108518/ENSG00000162704/ENSG00000163466/ENSG00000205542",4,"22"
"608","GO:0002181","cytoplasmic translation","9/47","178/21261",1.70966164574026e-10,1.2275370616415e-07,1.04919235733323e-07,"ENSG00000109475/ENSG00000118181/ENSG00000138326/ENSG00000143947/ENSG00000161970/ENSG00000171858/ENSG00000177954/ENSG00000182899/ENSG00000233927",9,"23"
"609","GO:0015986","proton motive force-driven ATP synthesis","6/47","91/21261",4.85046238389951e-08,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000124172/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"610","GO:0046034","ATP metabolic process","7/47","164/21261",6.93384652373435e-08,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000124172/ENSG00000130770/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"611","GO:0006119","oxidative phosphorylation","7/47","171/21261",9.23325793439783e-08,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000111775/ENSG00000124172/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"612","GO:0019646","aerobic electron transport chain","6/47","109/21261",1.4303042013361e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000111775/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"613","GO:0009205","purine ribonucleoside triphosphate metabolic process","7/47","187/21261",1.7000799967595e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000124172/ENSG00000130770/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"614","GO:0009144","purine nucleoside triphosphate metabolic process","7/47","193/21261",2.1072926331954e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000124172/ENSG00000130770/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"615","GO:0042773","ATP synthesis coupled electron transport","6/47","117/21261",2.17999786463773e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000111775/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"616","GO:0042775","mitochondrial ATP synthesis coupled electron transport","6/47","117/21261",2.17999786463773e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000111775/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"617","GO:0009199","ribonucleoside triphosphate metabolic process","7/47","194/21261",2.18256532552232e-07,1.56708190372502e-05,1.33940587871527e-05,"ENSG00000124172/ENSG00000130770/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"618","GO:0006754","ATP biosynthetic process","6/47","119/21261",2.4107397540475e-07,1.57355558491464e-05,1.34493902067913e-05,"ENSG00000124172/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"619","GO:0009141","nucleoside triphosphate metabolic process","7/47","210/21261",3.73306889963197e-07,2.08635381245738e-05,1.78323452963298e-05,"ENSG00000124172/ENSG00000130770/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"620","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","6/47","129/21261",3.88677181678603e-07,2.08635381245738e-05,1.78323452963298e-05,"ENSG00000124172/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"621","GO:0009145","purine nucleoside triphosphate biosynthetic process","6/47","130/21261",4.06809935576648e-07,2.08635381245738e-05,1.78323452963298e-05,"ENSG00000124172/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"622","GO:0009201","ribonucleoside triphosphate biosynthetic process","6/47","135/21261",5.08214639454319e-07,2.43265407418801e-05,2.0792219986096e-05,"ENSG00000124172/ENSG00000173915/ENSG00000183648/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
"623","GO:0009060","aerobic respiration","7/47","222/21261",5.42978005771542e-07,2.43661380089979e-05,2.08260643003164e-05,"ENSG00000111775/ENSG00000124172/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",7,"23"
"624","GO:0022904","respiratory electron transport chain","6/47","141/21261",6.56377606821058e-07,2.77223012763247e-05,2.36946219675961e-05,"ENSG00000111775/ENSG00000183648/ENSG00000198712/ENSG00000198763/ENSG00000198840/ENSG00000198888",6,"23"
