"","CO_4hr_APAP_24hr_vs_Control","CO_24hr_vs_Control","Control_24hr_vs_Control","CO_4hr_APAP_4hr_vs_Control","CO_8hr_APAP_8hr_vs_Control","CO_4hr_vs_Control","APAP_4hr_vs_Control","CO_4hr_APAP_24hr_vs_CO_24hr","CO_4hr_APAP_24hr_vs_Control_24hr","CO_4hr_APAP_24hr_vs_CO_4hr_APAP_4hr","CO_4hr_APAP_24hr_vs_CO_8hr_APAP_8hr","CO_4hr_APAP_24hr_vs_CO_4hr","CO_4hr_APAP_24hr_vs_APAP_4hr","CO_24hr_vs_Control_24hr","CO_24hr_vs_CO_4hr_APAP_4hr","CO_24hr_vs_CO_8hr_APAP_8hr","CO_24hr_vs_CO_4hr","CO_24hr_vs_APAP_4hr","CO_4hr_APAP_4hr_vs_Control_24hr","CO_8hr_APAP_8hr_vs_Control_24hr","CO_4hr_vs_Control_24hr","APAP_4hr_vs_Control_24hr","CO_8hr_APAP_8hr_vs_CO_4hr_APAP_4hr","CO_4hr_APAP_4hr_vs_CO_4hr","CO_4hr_APAP_4hr_vs_APAP_4hr","CO_8hr_APAP_8hr_vs_CO_4hr","CO_8hr_APAP_8hr_vs_APAP_4hr","APAP_4hr_vs_CO_4hr","sig_CO","sig_APAP","sig_CONDITIONED","sig_CO_4hr_APAP_24hr","sig_CO_24hr","sig_Control_24hr","sig_CO_4hr_APAP_4hr","sig_CO_8hr_APAP_8hr","sig_CO_4hr","sig_APAP_4hr","sig_Control","downreg_CO","downreg_APAP","downreg_CONDITIONED","downreg_CO_4hr_APAP_24hr","downreg_CO_24hr","downreg_Control_24hr","downreg_CO_4hr_APAP_4hr","downreg_CO_8hr_APAP_8hr","downreg_CO_4hr","downreg_APAP_4hr","downreg_Control","upreg_CO","upreg_APAP","upreg_CONDITIONED","upreg_CO_4hr_APAP_24hr","upreg_CO_24hr","upreg_Control_24hr","upreg_CO_4hr_APAP_4hr","upreg_CO_8hr_APAP_8hr","upreg_CO_4hr","upreg_APAP_4hr","upreg_Control","significance_entropy","downregulation_entropy","upregulation_entropy","sign_CO","sign_APAP","sign_CONDITIONED","sign_CO_4hr_APAP_24hr","sign_CO_24hr","sign_Control_24hr","sign_CO_4hr_APAP_4hr","sign_CO_8hr_APAP_8hr","sign_CO_4hr","sign_APAP_4hr","sign_Control","switch_CO","switch_APAP","switch_CONDITIONED","switch_CO_4hr_APAP_24hr","switch_CO_24hr","switch_Control_24hr","switch_CO_4hr_APAP_4hr","switch_CO_8hr_APAP_8hr","switch_CO_4hr","switch_APAP_4hr","switch_Control"
"ENSG00000139132",-3.33318786467348,-0.768860491054223,0.150458744037186,1.08844891400542,0.564072601557395,-0.0476806309500228,1.44777561033285,-2.56432737361926,-3.48364660871066,-4.4216367786789,-3.89726046623087,-3.28550723372346,-4.78096347500633,-0.91931923509141,-1.85730940505964,-1.33293309261162,-0.7211798601042,-2.21663610138707,0.937990169968232,0.413613857520209,-0.198139374987209,1.29731686629566,-0.524376312448024,1.13612954495544,-0.359326696327428,0.611753232507418,-0.883703008775452,1.49545624128287,0,0.2,0.125,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0.285714285714286,0,0,0.2,0.125,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,2.50325833477565,2.50325833477565,0,0,-1,-1,-1,-1,0,-1,0,0,-1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"ENSG00000139154",-4.23358715313439,-1.46977150984036,-0.439962770831624,0.0770827358515981,-0.366914605531242,-0.934072948077271,-0.600114297947365,-2.76381564329403,-3.79362438230276,-4.31066988898599,-3.86667254760315,-3.29951420505712,-3.63347285518702,-1.02980873900874,-1.54685424569196,-1.10285690430912,-0.535698561763092,-0.869657211892999,0.517045506683222,0.073048165300382,-0.494110177245647,-0.160151527115741,-0.44399734138284,1.01115568392887,0.677197033798963,0.567158342546029,0.233199692416123,0.333958650129906,0,0.2,0.0625,0.285714285714286,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0.2,0.0625,0.285714285714286,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.25162916738782,2.25162916738782,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139168",1.15038199267791,0.492606606907649,0.437301753169677,-0.260235851093579,-0.135688263288109,-0.0747008890559602,-0.397417838966171,0.657775385770264,0.713080239508236,1.41061784377149,1.28607025596602,1.22508288173387,1.54779983164408,0.0553048537379719,0.752842458001229,0.628294870195758,0.567307495963609,0.89002444587382,-0.697537604263257,-0.572990016457786,-0.512002642225637,-0.834719592135848,0.124547587805471,-0.185534962037619,0.137181987872591,-0.0609873742321485,0.261729575678062,-0.322716949910211,0,0.6,0.3125,0.714285714285714,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0,0.2,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.4,0.3125,0.714285714285714,0.285714285714286,0,0.285714285714286,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,3.0545851693378,1.58496250072116,2.90568499664192,0,0.333333333333333,1,1,1,-1,1,1,1,0.333333333333333,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139174",-2.29106855872056,-2.41825918322384,-1.42870007545132,1.50330745660221,-0.0819474737768747,0.553127541361257,1.42570060647826,0.127190624503285,-0.862368483269232,-3.79437601532277,-2.20912108494368,-2.84419610008181,-3.71676916519882,-0.989559107772517,-3.92156663982605,-2.33631170944697,-2.9713867245851,-3.8439597897021,2.93200753205353,1.34675260167445,1.98182761681258,2.85440068192959,-1.58525493037909,0.950179915240954,0.0776068501239461,-0.635075015138132,-1.50764808025514,0.872573065117008,0,0,0.1875,0,0.285714285714286,0.142857142857143,0.285714285714286,0,0,0.142857142857143,0,0,0,0.125,0,0.285714285714286,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0.0625,0,0,0.142857142857143,0.142857142857143,0,0,0,0,2.19715972342415,1.91829583405449,1.58496250072116,0,0,-0.333333333333333,0,-1,1,0,0,0,-1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139178",-2.79838672300533,0.297429892728975,-1.8852064888411,0.869789420747393,-0.347317786928825,1.03801660236718,0.510725543045468,-3.0958166157343,-0.913180234164227,-3.66817614375272,-2.45106893607651,-3.83640332537251,-3.3091122660508,2.18263638157008,-0.572359528018418,0.6447476796578,-0.740586709638201,-0.213295650316494,2.75499590958849,1.53788870191228,2.92322309120828,2.39593203188657,-1.21710720767622,-0.168227181619783,0.359063877701924,-1.385334389296,-0.858043329974293,-0.527291059321707,0.166666666666667,0,0.0625,0,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.0625,0,0,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,2.25162916738782,0,2.25162916738782,1,0,1,0,0,1,1,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139190",3.25976901164462,0.351564087891887,-0.0274593406895431,1.69096064594645,0.487328629662174,0.470492344209066,1.16856950977471,2.90820492375274,3.28722835233417,1.56880836569817,2.77244038198245,2.78927666743556,2.09119950186991,0.37902342858143,-1.33939655805456,-0.135764541770287,-0.118928256317178,-0.817005421882825,1.71841998663599,0.514787970351717,0.497951684898609,1.19602885046425,-1.20363201628428,1.22046830173739,0.52239113617174,0.0168362854531087,-0.681240880112538,0.698077165565646,0,0.2,0.25,0.714285714285714,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.714285714285714,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0.142857142857143,2.59958123064606,0,2.59958123064606,0,1,1,1,1,1,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139218",-2.13478144596644,0.122805921071705,0.187218841493111,0.58343862288375,-0.303547870846805,0.345258302318182,-0.199612782121992,-2.25758736703814,-2.32200028745955,-2.71822006885019,-1.83123357511963,-2.48003974828462,-1.93516866384444,-0.0644129204214066,-0.460632701812045,0.42635379191851,-0.222452381246477,0.322418703193697,0.396219781390639,-0.490766712339916,0.158039460825071,-0.386831623615103,-0.886986493730555,0.238180320565568,0.783051405005742,-0.648806173164987,-0.103935088724813,-0.544871084440174,0,0.2,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0.2,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,-1,0,-1,0,0,-1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139219",1.80730629174531,-0.168870227948605,0.267513969982359,-2.41209587723962,0.258411569365519,-0.271902388208777,-0.214231359261847,1.97617651969391,1.53979232176295,4.21940216898493,1.54889472237979,2.07920867995409,2.02153765100716,-0.436384197930964,2.24322564929101,-0.427281797314124,0.103032160260172,0.0453611313132427,-2.67960984722198,-0.00910240061684042,-0.539416358191137,-0.481745329244207,2.67050744660514,-2.14019348903084,-2.19786451797777,0.530313957574296,0.472642928627367,0.0576710289469295,0,0.4,0.4375,0.714285714285714,0.285714285714286,0.142857142857143,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0,0,0.125,0,0,0.142857142857143,0.285714285714286,0,0,0,0.142857142857143,0,0.4,0.3125,0.714285714285714,0.285714285714286,0,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,2.94485915389396,1.91829583405449,2.86973797272938,0,1,0.428571428571429,1,1,-1,0.2,1,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ENSG00000139278",-0.344651641359154,-0.847401098712792,-1.63800040130724,0.0807393570148281,0.107669298849585,0.20762792672661,0.060326972575148,0.502749457353638,1.29334875994809,-0.425390998373982,-0.452320940208739,-0.552279568085764,-0.404978613934302,0.790599302594448,-0.92814045572762,-0.955070397562377,-1.0550290254394,-0.90772807128794,1.71873975832207,1.74566970015683,1.84562832803385,1.69832737388239,0.0269299418347573,-0.126888569711782,0.0204123844396802,-0.0999586278770246,0.0473423262744375,-0.147300954151462,0.166666666666667,0.2,0.125,0,0,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0,0,0.142857142857143,0.166666666666667,0.2,0.125,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,2.83523774531212,1,2.75162916738782,1,1,1,0,0,0.6,1,1,1,1,-1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139289",3.18563377903465,1.75479146658363,1.98447437244144,1.23030506056999,3.05164321176142,1.30075727284723,1.68678306545945,1.43084231245102,1.20115940659321,1.95532871846467,0.133990567273227,1.88487650618742,1.4988507135752,-0.229682905857813,0.524486406013645,-1.29685174517779,0.454034193736397,0.0680084011241754,-0.754169311871458,1.06716883931998,-0.68371709959421,-0.297691306981988,1.82133815119144,-0.0704522122772481,-0.456478004889469,1.75088593891419,1.36486014630197,0.386025792612221,0.166666666666667,0.6,0.4375,0.571428571428571,0.285714285714286,0.142857142857143,0.285714285714286,0.714285714285714,0.285714285714286,0.428571428571429,0.714285714285714,0,0,0.0625,0,0.142857142857143,0,0,0.142857142857143,0,0,0,0.166666666666667,0.6,0.375,0.571428571428571,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.285714285714286,0.428571428571429,0.714285714285714,3.23269614815629,1.58496250072116,3.23033779740342,1,1,0.714285714285714,1,0,1,1,0.6,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"ENSG00000139291",0.0304938595383611,0.268548484403261,0.696543265683661,-0.370613201517908,-2.57538470738663,-0.734901330435992,-0.0900909502833738,-0.2380546248649,-0.6660494061453,0.401107061056269,2.60587856692499,0.765395189974353,0.120584809821735,-0.4279947812804,0.639161685921169,2.84393319178989,1.00344981483925,0.358639434686635,-1.06715646720157,-3.27192797307029,-1.43144459611965,-0.786634215967035,-2.20477150586873,0.364288128918084,-0.280522251234534,-1.84048337695064,-2.48529375710326,0.644810380152618,0,0,0.0625,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0.0625,0,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,-1,0,0,-1,0,-1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139318",2.1899465386114,2.82940497954165,1.74311308141142,0.654730819944351,1.80656525713753,1.32153269095286,1.15951963969674,-0.639458440930248,0.44683345719998,1.53521571866705,0.383381281473868,0.868413847658546,1.03042689891466,1.08629189813023,2.1746741595973,1.02283972240412,1.50787228858879,1.66988533984491,-1.08838226146707,0.0634521757261122,-0.421580390458566,-0.583593441714682,1.15183443719318,-0.666801871008505,-0.504788819752389,0.485032566184678,0.647045617440794,-0.162013051256116,0.166666666666667,0,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.142857142857143,0,0,0,0,0,0.142857142857143,1.58496250072116,0,1.58496250072116,1,0,0,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139324",-3.81748588692279,0.271197576533196,0.980916327184874,0.210861746953709,-1.53749326557144,-0.114521484993613,-0.550483868967226,-4.08868346345599,-4.79840221410766,-4.0283476338765,-2.27999262135135,-3.70296440192918,-3.26700201795556,-0.709718750651678,0.0603358295794872,1.80869084210463,0.385719061526809,0.821681445500422,-0.770054580231165,-2.51840959275631,-1.09543781217849,-1.5314001961521,-1.74835501252515,0.325383231947321,0.761345615920935,-1.42297178057783,-0.987009396604212,-0.435962383973613,0,0,0.125,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0.125,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91829583405449,1.91829583405449,0,0,0,-1,-1,0,-1,0,-1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139354",0.762378012574376,1.31102950479791,1.13232856398429,-1.09727211694865,-0.880291771914465,1.03388760428171,0.495606008791026,-0.548651492223536,-0.36995055140991,1.85965012952303,1.64266978448884,-0.271509591707333,0.26677200378335,0.178700940813627,2.40830162174656,2.19132127671238,0.277141900516203,0.815423496006887,-2.22960068093294,-2.01262033589875,-0.0984409597025768,-0.63672255519326,0.216980345034185,-2.13115972123036,-1.59287812573968,-1.91417937619617,-1.37589778070549,-0.538281595490683,0,0.2,0.3125,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.285714285714286,0,0,0,0.2,0.1875,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,0,0,0,0.125,0,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0,2.66329080817766,2.5220552088742,1.91829583405449,0,-1,-0.2,0,1,-1,-0.333333333333333,-0.333333333333333,-1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"ENSG00000139372",-3.42410715528614,0.99339767963221,-2.21249358181608,-0.029491934344924,-0.261258660325186,-0.0149915517770963,-0.623798247649353,-4.41750483491835,-1.21161357347007,-3.39461522094122,-3.16284849496096,-3.40911560350905,-2.80030890763679,3.20589126144829,1.02288961397713,1.2546563399574,1.00838923140931,1.61719592728156,2.18300164747115,1.95123492149089,2.19750203003898,1.58869533416672,-0.231766725980262,-0.0145003825678277,0.594306313304429,-0.246267108548089,0.362539587324167,-0.608806695872257,0.166666666666667,0,0.0625,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.0625,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0.166666666666667,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,2.25162916738782,1.58496250072116,1.58496250072116,1,0,-1,-1,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139410",1.61870482037399,2.30439082206309,1.02506151740154,-0.0872426983815408,1.33195180316218,0.476066553812155,-1.10003784983365,-0.685686001689101,0.593643302972454,1.70594751875553,0.286753017211813,1.14263826656184,2.71874267020765,1.27932930466155,2.39163352044463,0.972439018900914,1.82832426825094,3.40442867189675,-1.11230421578308,0.306890285760641,-0.548994963589384,-2.12509936723519,1.41919450154372,-0.563309252193695,1.01279515145211,0.855885249350025,2.43198965299583,-1.57610440364581,0.166666666666667,0.2,0.25,0.142857142857143,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0,0.571428571428571,0.142857142857143,0,0.2,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0.166666666666667,0,0.25,0.142857142857143,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.428571428571429,0.142857142857143,3.01687569576656,1.58496250072116,2.73957226198672,1,-1,1,1,1,-1,1,1,0,0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139644",-0.268119560555887,0.427916948500122,0.169839727331566,0.0712106300852416,-0.167734735012955,0.110767833033823,-0.0388474672125421,-0.696036509056009,-0.437959287887454,-0.339330190641129,-0.100384825542932,-0.37888739358971,-0.229272093343345,0.258077221168556,0.35670631841488,0.595651683513077,0.317149115466299,0.466764415712664,-0.0986290972463248,-0.337574462344521,-0.0590718942977437,-0.208687194544108,-0.238945365098197,-0.0395572029485811,0.110058097297784,-0.278502568046778,-0.128887267800413,-0.149615300246365,0.166666666666667,0,0.1875,0.142857142857143,0.571428571428571,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0,0.0625,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0.166666666666667,0,0.125,0,0.428571428571429,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,2.5220552088742,1.58496250072116,2.41938194564637,1,0,0.333333333333333,-1,0.5,0,0,1,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139651",2.60496466982829,1.04719481035335,0.131385981482329,-0.148765605724712,1.29460298182499,-0.22496773519395,0.992677291933292,1.55776985947493,2.47357868834596,2.753730275553,1.3103616880033,2.82993240502224,1.612287377895,0.915808828871025,1.19596041607807,-0.247408171471633,1.2721625455473,0.0545175184200628,-0.280151587207041,1.16321700034266,-0.356353716676279,0.861291310450963,1.4433685875497,0.0762021294692386,-1.141442897658,1.51957071701894,0.301925689891696,1.21764502712724,0,0.2,0,0.142857142857143,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.142857142857143,0,0,0,0,0.142857142857143,0,0,1.58496250072116,0,1.58496250072116,0,1,0,1,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139684",-1.61160369210316,0.186717293988214,0.0312495969424437,0.196753316668254,0.717579664446604,-0.0430214086474564,-0.06869380214098,-1.79832098609138,-1.64285328904561,-1.80835700877142,-2.32918335654977,-1.56858228345571,-1.54290988996218,0.155467697045771,-0.01003602268004,-0.530862370458389,0.229738702635671,0.255411096129194,0.165503719725811,0.68633006750416,-0.0742710055899001,-0.0999433990834237,0.520826347778349,0.239774725315711,0.265447118809234,0.76060107309406,0.786273466587584,-0.0256723934935236,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0.0625,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,-1,-1,0,0,0,-1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139718",-0.527865875407611,-4.14901609055087,0.584215896762888,0.400457602960957,-0.343360585415598,-0.0305250424630738,-0.00668358765768586,3.62115021514326,-1.1120817721705,-0.928323478368568,-0.184505289992012,-0.497340832944537,-0.521182287749925,-4.73323198731376,-4.54947369351183,-3.80565550513528,-4.1184910480878,-4.14233250289319,-0.183758293801931,-0.927576482178487,-0.614740939225962,-0.590899484420574,-0.743818188376556,0.430982645424031,0.407141190618643,-0.312835542952525,-0.336676997757913,0.023841454805388,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.5,0,0.1875,0,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.77995000096154,2.77995000096154,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139746",-5.20358115096005,-0.955870134342534,-0.247068386175642,-0.862653639319284,-1.86974890432662,-0.601062299893663,-0.707623583662339,-4.24771101661752,-4.95651276478441,-4.34092751164077,-3.33383224663343,-4.60251885106639,-4.49595756729771,-0.708801748166891,-0.0932164950232498,0.913878769984083,-0.35480783444887,-0.248246550680194,-0.615585253143642,-1.62268051815097,-0.353993913718021,-0.460555197486697,-1.00709526500733,-0.261591339425621,-0.155030055656945,-1.26868660443295,-1.16212532066428,-0.106561283768676,0,0.4,0.1875,0.714285714285714,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0.4,0.1875,0.714285714285714,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.68258873050183,2.68258873050183,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139842",-5.61250547425234,-1.94440363571802,-1.01505647227328,-0.609238732807985,-0.689166367445723,-0.255894491517348,-0.861288332674967,-3.66810183853433,-4.59744900197906,-5.00326674144436,-4.92333910680662,-5.356610982735,-4.75121714157738,-0.929347163444731,-1.33516490291003,-1.25523726827229,-1.68850914420067,-1.08311530304305,0.405817739465299,0.325890104827562,0.759161980755936,0.153768139598318,-0.0799276346377373,-0.353344241290637,0.252049599866981,-0.433271875928375,0.172121965229244,-0.605393841157619,0.333333333333333,0.4,0.25,0.857142857142857,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0.333333333333333,0.4,0.25,0.857142857142857,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,3.18872187554087,3.18872187554087,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"ENSG00000139921",-2.25782292679804,0.102322212143039,-0.200093169203913,-0.46898096355822,0.192582094692419,-0.0476659044004643,-0.585836387646863,-2.36014513894108,-2.05772975759413,-1.78884196323982,-2.45040502149046,-2.21015702239758,-1.67198653915118,0.302415381346952,0.571303175701258,-0.0902598825493802,0.149988116543503,0.688158599789902,-0.268887794354307,0.392675263896332,0.152427264803449,-0.38574321844295,0.661563058250638,-0.421315059157755,0.116855424088643,0.240247999092883,0.778418482339282,-0.538170483246399,0,0.2,0.1875,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0.2,0.1875,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,2.5220552088742,2.5220552088742,0,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139926",-0.488997865903821,-1.01987039989764,-0.062587137272213,1.071892998237,0.824747893493046,-0.294273890828021,1.32395887693433,0.530872533993818,-0.426410728631608,-1.56089086414082,-1.31374575939687,-0.194723975075799,-1.81295674283815,-0.957283262625426,-2.09176339813464,-1.84461829339069,-0.725596509069618,-2.34382927683196,1.13448013550921,0.887335030765259,-0.231686753555808,1.38654601420654,-0.247145104743951,1.36616688906502,-0.252065878697328,1.11902178432107,-0.499210983441279,1.61823276776235,0,0.4,0.25,0,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.1875,0,0.428571428571429,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0,0,0.4,0.0625,0,0,0.142857142857143,0,0,0.142857142857143,0.428571428571429,0.142857142857143,2.90576458465545,2.11328333429487,2.41938194564637,0,1,-0.5,0,-1,1,-1,-1,1,0.5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000139974",-2.62395183135776,1.94248545065717,-0.898976432114916,-1.53279583134729,-0.383552548136372,-0.294967174863697,-0.156534215163655,-4.56643728201493,-1.72497539924284,-1.09115600001047,-2.24039928322139,-2.32898465649406,-2.4674176161941,2.84146188277209,3.47528128200446,2.32603799879354,2.23745262552087,2.09901966582082,-0.633819399232376,0.515423883978544,0.604009257251219,0.742442216951261,1.14924328321092,-1.2378286564836,-1.37626161618364,-0.0885853732726755,-0.227018332972717,0.138432959700041,0,0,0.0625,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.142857142857143,0,0.142857142857143,0,0,0,0,1.58496250072116,0,1.58496250072116,0,0,1,0,1,0,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
